#,NEGERI,PPD,KOD SEKOLAH,NAMA SEKOLAH,NO TELEFON,STATUS,PILIHANSEKOLAH,PERINGKAT,JENISSEKOLAH,GRED,LOKASI,JENISBANTUAN,SESI,ASRAMA,KUARTERS,PARLIMEN,DUN,MURID,GURU,AKP
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PBC0030,SEKOLAH JENIS KEBANGSAAN (CINA) KIM SEN,45380320,Beroperasi,Sekolah KPM,Rendah,SJK(C),A,Bandar,Sekolah Bantuan Kerajaan,Pagi dan Petang,Tiada Asrama,Tiada,BUKIT MERTAJAM,BERAPIT,"1,004",69,4
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PBC0031,SEKOLAH JENIS KEBANGSAAN (CINA) LAY KEOW,43998448,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PERMATANG PAUH,PERMATANG PASIR,184,22,2
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PBC0032,SEKOLAH JENIS KEBANGSAAN (CINA) PENG BIN,45073158,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BATU KAWAN,BUKIT TENGAH,651,45,2
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PBC0033,SEKOLAH JENIS KEBANGSAAN (CINA) SENG KEOW,43909533,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PERMATANG PAUH,SEBERANG JAYA,455,32,2
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PBC0034,SEKOLAH JENIS KEBANGSAAN (CINA) SIN YA,45514982,Beroperasi,Sekolah KPM,Rendah,SJK(C),A,Bandar,Sekolah Bantuan Kerajaan,Pagi dan Petang,Tiada Asrama,Tiada,BUKIT MERTAJAM,MACHANG BUBUK,"1,069",70,5
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PBC0035,SEKOLAH JENIS KEBANGSAAN (CINA) TRUE LIGHT,45071981,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BATU KAWAN,BUKIT TENGAH,761,48,5
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PBC0036,SEKOLAH JENIS KEBANGSAAN (CINA) BENG TEIK (PUSAT),45300822,Beroperasi,Sekolah KPM,Rendah,SJK(C),A,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT MERTAJAM,PADANG LALANG,"1,190",64,5
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PBC2079,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA 3,43902279,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BATU KAWAN,PERAI,403,32,2
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PBD0034,SEKOLAH JENIS KEBANGSAAN (TAMIL) PERMATANG TINGGI,45884898,Beroperasi,Sekolah KPM,Rendah,SJK(T),A,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT MERTAJAM,MACHANG BUBUK,894,63,4
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PBD0035,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG JURU,45081322,Beroperasi,Sekolah KPM,Rendah,SJK(T),C,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BATU KAWAN,BUKIT TENGAH,80,11,1
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PBD0036,SEKOLAH JENIS KEBANGSAAN (TAMIL) BKT MERTAJAM,45308030,Beroperasi,Sekolah KPM,Rendah,SJK(T),B,Bandar,Sekolah Kerajaan,Pagi dan Petang,Tiada Asrama,Tiada,BUKIT MERTAJAM,BERAPIT,284,27,5
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PBD0037,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG ALMA,45521930,Beroperasi,Sekolah KPM,Rendah,SJK(T),C,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT MERTAJAM,MACHANG BUBUK,120,15,2
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PBD0038,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG PRYE,43978758,Beroperasi,Sekolah KPM,Rendah,SJK(T),C,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BATU KAWAN,PERAI,118,17,3
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PBD2080,SEKOLAH JENIS KEBANGSAAN (TAMIL) PERAI,43904927,Beroperasi,Sekolah KPM,Rendah,SJK(T),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BATU KAWAN,PERAI,267,26,4
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PCT0002,SEKOLAH RENDAH ISLAM AL MASRIYAH,45371705,Beroperasi,Sekolah KPM,Rendah,SR Agama (SABK),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PERMATANG PAUH,PERMATANG PASIR,412,32,4
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEA0001,SEKOLAH MENENGAH KEBANGSAAN PRAI,43903099,Beroperasi,Sekolah KPM,Menengah,SMK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BATU KAWAN,PERAI,305,38,6
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEA0002,SEKOLAH MENENGAH KEBANGSAAN BERAPIT,45399967,Beroperasi,Sekolah KPM,Menengah,SMK,A,Bandar,Sekolah Kerajaan,Pagi dan Petang,Tiada Asrama,Tiada,BUKIT MERTAJAM,BERAPIT,958,90,12
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEA0003,SEKOLAH MENENGAH KEBANGSAAN GUAR PERAHU,45213128,Beroperasi,Sekolah KPM,Menengah,SMK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,PERMATANG PAUH,PENANTI,643,60,10
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEA0004,SEKOLAH MENENGAH KEBANGSAAN SEBERANG JAYA,43996601,Beroperasi,Sekolah KPM,Menengah,SMK,A,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PERMATANG PAUH,SEBERANG JAYA,"1,027",97,14
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEA0005,SEKOLAH MENENGAH KEBANGSAAN PERMATANG RAWA,45381775,Beroperasi,Sekolah KPM,Menengah,SMK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PERMATANG PAUH,SEBERANG JAYA,612,52,8
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEA0006,SEKOLAH MENENGAH KEBANGSAAN SAMA GAGAH,43972214,Beroperasi,Sekolah KPM,Menengah,SMK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PERMATANG PAUH,PERMATANG PASIR,458,54,10
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEA0007,SEKOLAH MENENGAH KEBANGSAAN TAMAN INDERAWASIH,TIADA,Beroperasi,Sekolah KPM,Menengah,SMK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BATU KAWAN,PERAI,616,57,8
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEA0008,SEKOLAH MENENGAH KEBANGSAAN ALMA,45078687,Beroperasi,Sekolah KPM,Menengah,SMK,A,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT MERTAJAM,MACHANG BUBUK,924,89,15
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEA0009,SEKOLAH MENENGAH KEBANGSAAN MENGKUANG,45223651,Beroperasi,Sekolah KPM,Menengah,SMK,A,Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Tiada,PERMATANG PAUH,PENANTI,921,81,19
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEA0010,SEKOLAH MENENGAH KEBANGSAAN PERMAI INDAH,45023290,Beroperasi,Sekolah KPM,Menengah,SMK,A,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BATU KAWAN,BUKIT TENGAH,943,75,10
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEA0011,SEKOLAH MENENGAH KEBANGSAAN TAMAN SEJAHTERA,45521805,Beroperasi,Sekolah KPM,Menengah,SMK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT MERTAJAM,MACHANG BUBUK,563,65,10
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEA0012,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU PERDA,45306094,Beroperasi,Sekolah KPM,Menengah,SMK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PERMATANG PAUH,SEBERANG JAYA,826,71,12
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEA0013,SEKOLAH MENENGAH KEBANGSAAN PAUH JAYA,43805954,Beroperasi,Sekolah KPM,Menengah,SMK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PERMATANG PAUH,SEBERANG JAYA,770,53,8
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEA0014,SEKOLAH MENENGAH KEBANGSAAN TUN HUSSEIN ONN,43975937,Beroperasi,Sekolah KPM,Menengah,SMK,A,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PERMATANG PAUH,SEBERANG JAYA,"1,161",85,15
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEA0015,SEKOLAH MENENGAH KEBANGSAAN TAMAN PERWIRA,45872758,Beroperasi,Sekolah KPM,Menengah,SMK,A,Bandar,Sekolah Kerajaan,Pagi dan Petang,Tiada Asrama,Tiada,BATU KAWAN,BUKIT TENGAH,"1,370",96,11
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEA0016,SEKOLAH MENENGAH KEBANGSAAN PERMATANG PASIR,43986241,Beroperasi,Sekolah KPM,Menengah,SMK,A,Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Tiada,PERMATANG PAUH,PERMATANG PASIR,676,53,11
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEA0017,SEKOLAH MENENGAH KEBANGSAAN MACHANG BUBUK,45521467,Beroperasi,Sekolah KPM,Menengah,SMK,A,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT MERTAJAM,MACHANG BUBUK,"1,102",92,14
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEA0018,SEKOLAH MENENGAH KEBANGSAAN GUAR PERAHU INDAH,45211025,Beroperasi,Sekolah KPM,Menengah,SMK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PERMATANG PAUH,PENANTI,627,50,10
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEB0042,SEKOLAH MENENGAH KEBANGSAAN TINGGI BUKIT MERTAJAM,45393420,Beroperasi,Sekolah KPM,Menengah,SMK,A,Bandar,Sekolah Kerajaan,Pagi dan Petang,Asrama Sekolah Harian,Tiada,BUKIT MERTAJAM,PADANG LALANG,"1,378",128,17
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEB0043,SEKOLAH MENENGAH KEBANGSAAN JALAN DAMAI,45387267,Beroperasi,Sekolah KPM,Menengah,SMK,A,Bandar,Sekolah Kerajaan,Pagi dan Petang,Tiada Asrama,Tiada,BUKIT MERTAJAM,BERAPIT,"2,020",129,14
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEB0044,SEKOLAH MENENGAH KEBANGSAAN CONVENT (M) BUKIT MERTAJAM,45384996,Beroperasi,Sekolah KPM,Menengah,SMK,B,Bandar,Sekolah Bantuan Kerajaan,Pagi dan Petang,Tiada Asrama,Tiada,BUKIT MERTAJAM,PADANG LALANG,631,56,5
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEB0045,SEKOLAH MENENGAH KEBANGSAAN JIT SIN,45391036,Beroperasi,Sekolah KPM,Menengah,SMK,A,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT MERTAJAM,PADANG LALANG,"2,577",174,17
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEE0040,SEKOLAH MENENGAH KEBANGSAAN BUKIT MERTAJAM,45303546,Beroperasi,Sekolah KPM,Menengah,SMK,A,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT MERTAJAM,BERAPIT,936,83,10
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEE0041,SEKOLAH MENENGAH KEBANGSAAN PENANTI,45213215,Beroperasi,Sekolah KPM,Menengah,SMK,A,Bandar,Sekolah Kerajaan,Pagi dan Petang,Asrama Sekolah Harian,Tiada,PERMATANG PAUH,PENANTI,"1,043",103,11
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PEE0051,SEKOLAH MENENGAH SAINS TUN SYED SHEH SHAHABUDIN,45305636,Beroperasi,Sekolah KPM,Menengah,SM Berasrama Penuh,A,Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Penuh,Ada,BUKIT MERTAJAM,BERAPIT,694,63,20
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PFT0001,SMA DAERATUL MAARIFIL WATANIAH 2,45211236,Beroperasi,Sekolah KPM,Menengah,SM  Agama (SABK),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Tiada,PERMATANG PAUH,PENANTI,202,29,5
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PFT0002,SEKOLAH MENENGAH AGAMA AL-AHMADIAH AL-IJTIMAIAH,45374842,Beroperasi,Sekolah KPM,Menengah,SM  Agama (SABK),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Tiada,BUKIT MERTAJAM,PADANG LALANG,168,29,3
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PFT0003,SEKOLAH MENENGAH ISLAM AL-MASRIYAH,45385126,Beroperasi,Sekolah KPM,Menengah,SM  Agama (SABK),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Tiada,PERMATANG PAUH,PERMATANG PASIR,343,44,4
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PFT0004,SMA FAQIAH DAIMIAH,43901105,Beroperasi,Sekolah KPM,Menengah,SM  Agama (SABK),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Tiada,PERMATANG PAUH,PERMATANG PASIR,114,29,4
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PFT0005,SEKOLAH MENENGAH AGAMA AL MAAHADUL ISLAMI TASEK JUNJUNG,44872322,Beroperasi,Sekolah KPM,Menengah,SM  Agama (SABK),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Tiada,BUKIT MERTAJAM,MACHANG BUBUK,189,28,4
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PHA0001,KOLEJ VOKASIONAL SEBERANG PERAI,45022079,Beroperasi,Sekolah KPM,Menengah,Kolej Vokasional,A,Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,BATU KAWAN,BUKIT TENGAH,632,80,17
,PULAU PINANG,PPD SEBERANG PRAI TENGAH,PRA0001,SEKOLAH MENENGAH KEBANGSAAN AGAMA SHEIKH TAHIR JALALUDDIN,124553075,Beroperasi,Sekolah KPM,Menengah,SMK Agama,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Maklumat,Ada,PERMATANG PAUH,PENANTI,209,21,4
,PULAU PINANG,PPD TIMUR LAUT,PBA1001,SEKOLAH KEBANGSAAN AYER ITAM,48286785,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,BUKIT GELUGOR,AIR ITAM,447,42,7
,PULAU PINANG,PPD TIMUR LAUT,PBA1002,SEKOLAH KEBANGSAAN BATU FERINGGHI,48813105,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,BUKIT BENDERA,TANJONG BUNGA,223,21,5
,PULAU PINANG,PPD TIMUR LAUT,PBA1003,SEKOLAH KEBANGSAAN DATO KRAMAT,42281025,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT BENDERA,PULAU TIKUS,649,42,4
,PULAU PINANG,PPD TIMUR LAUT,PBA1005,SEKOLAH KEBANGSAAN JELUTONG,42813599,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi dan Petang,Tiada Asrama,Ada,JELUTONG,SUNGAI PINANG,406,34,4
,PULAU PINANG,PPD TIMUR LAUT,PBA1006,SEKOLAH KEBANGSAAN TAN SRI P.RAMLEE,42268841,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,TANJONG,KOMTAR,415,41,6
,PULAU PINANG,PPD TIMUR LAUT,PBA1008,SEKOLAH KEBANGSAAN SRI TANJUNG,42262661,Beroperasi,Sekolah KPM,Rendah,SK,C,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,TANJONG,PADANG KOTA,102,15,3
,PULAU PINANG,PPD TIMUR LAUT,PBA1009,SEKOLAH KEBANGSAAN SG GELUGOR,46566624,Beroperasi,Sekolah KPM,Rendah,SK,A,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT GELUGOR,SERI DELIMA,"1,051",72,7
,PULAU PINANG,PPD TIMUR LAUT,PBA1011,SEKOLAH KEBANGSAAN TANJUNG BUNGA,48905116,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,BUKIT BENDERA,TANJONG BUNGA,272,35,5
,PULAU PINANG,PPD TIMUR LAUT,PBA1012,SEKOLAH KEBANGSAAN TANJONG TOKONG,48990944,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT BENDERA,TANJONG BUNGA,412,31,2
,PULAU PINANG,PPD TIMUR LAUT,PBA1014,SEKOLAH KEBANGSAAN MINDEN HEIGHT,46570507,Beroperasi,Sekolah KPM,Rendah,SK,A,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,BAYAN BARU,BATU UBAN,"1,290",79,6
,PULAU PINANG,PPD TIMUR LAUT,PBA1015,SEKOLAH KEBANGSAAN PENDIDIKAN KHAS JALAN HUTTON,42279835,Beroperasi,Sekolah KPM,Rendah,SK (Pendidikan Khas),C,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,TANJONG,PADANG KOTA,68,22,10
,PULAU PINANG,PPD TIMUR LAUT,PBA1016,SEKOLAH KEBANGSAAN JALAN HAMILTON,42824203,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,JELUTONG,BATU LANCANG,338,41,2
,PULAU PINANG,PPD TIMUR LAUT,PBA1017,SEKOLAH KEBANGSAAN BUKIT GAMBIR,46582201,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BAYAN BARU,BATU UBAN,696,60,8
,PULAU PINANG,PPD TIMUR LAUT,PBA1018,SEKOLAH KEBANGSAAN SERI INDAH,48276350,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT GELUGOR,PAYA TERUBONG,578,44,3
,PULAU PINANG,PPD TIMUR LAUT,PBB1013,SEKOLAH KEBANGSAAN SRI AMAN,48287715,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT GELUGOR,AIR ITAM,482,42,4
,PULAU PINANG,PPD TIMUR LAUT,PBB1014,SEKOLAH KEBANGSAAN BATU LANCHANG,48284985,Beroperasi,Sekolah KPM,Rendah,SK,A,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT GELUGOR,AIR ITAM,875,67,5
,PULAU PINANG,PPD TIMUR LAUT,PBB1015,SEKOLAH KEBANGSAAN CONVENT GREEN LANE,42823673,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Bantuan Kerajaan,Pagi dan Petang,Tiada Asrama,Tiada,JELUTONG,BATU LANCANG,726,52,2
,PULAU PINANG,PPD TIMUR LAUT,PBB1019,SEKOLAH KEBANGSAAN CONVENT PULAU TIKUS,42274113,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT BENDERA,PULAU TIKUS,281,31,3
,PULAU PINANG,PPD TIMUR LAUT,PBB1021,SEKOLAH KEBANGSAAN FRANCIS LIGHT,113034295,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT BENDERA,PULAU TIKUS,394,37,5
,PULAU PINANG,PPD TIMUR LAUT,PBB1023,SEKOLAH KEBANGSAAN BUKIT GELUGOR,46583823,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT GELUGOR,SERI DELIMA,660,54,5
,PULAU PINANG,PPD TIMUR LAUT,PBB1024,SEKOLAH KEBANGSAAN HUTCHINGS,42611224,Beroperasi,Sekolah KPM,Rendah,SK,C,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,TANJONG,PADANG KOTA,123,18,4
,PULAU PINANG,PPD TIMUR LAUT,PBB1025,SEKOLAH KEBANGSAAN PEREMPUAN ISLAND,42263402,Beroperasi,Sekolah KPM,Rendah,SK,C,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,TANJONG,PADANG KOTA,118,14,3
,PULAU PINANG,PPD TIMUR LAUT,PBB1026,SEKOLAH KEBANGSAAN JELUTONG BARAT,46582395,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,JELUTONG,BATU LANCANG,412,48,8
,PULAU PINANG,PPD TIMUR LAUT,PBB1030,SEKOLAH KEBANGSAAN JALAN RESIDENSI,42286659,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT BENDERA,PULAU TIKUS,343,33,4
,PULAU PINANG,PPD TIMUR LAUT,PBB1032,SEKOLAH KEBANGSAAN PEREMPUAN METHODIST,42264125,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,TANJONG,PADANG KOTA,598,47,3
,PULAU PINANG,PPD TIMUR LAUT,PBB1034,SEKOLAH KEBANGSAAN ST XAVIER,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT BENDERA,KEBUN BUNGA,374,35,2
,PULAU PINANG,PPD TIMUR LAUT,PBB1035,SEKOLAH KEBANGSAAN ST XAVIER CAWANGAN,42266993,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT BENDERA,PULAU TIKUS,318,27,2
,PULAU PINANG,PPD TIMUR LAUT,PBB1037,SEKOLAH KEBANGSAAN WELLESLEY,42265843,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,TANJONG,PADANG KOTA,234,23,2
,PULAU PINANG,PPD TIMUR LAUT,PBB1039,SEKOLAH KEBANGSAAN PADANG TEMBAK,48286881,Beroperasi,Sekolah KPM,Rendah,SK,B,Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT BENDERA,KEBUN BUNGA,306,31,3
,PULAU PINANG,PPD TIMUR LAUT,PBC1044,SEKOLAH JENIS KEBANGSAAN (CINA) SHANG WU,48282070,Beroperasi,Sekolah KPM,Rendah,SJK(C),A,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT BENDERA,KEBUN BUNGA,665,49,3
,PULAU PINANG,PPD TIMUR LAUT,PBC1045,SEKOLAH JENIS KEBANGSAAN (CINA) PEREMPUAN CHINA,42264016,Beroperasi,Sekolah KPM,Rendah,SJK(C),A,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT BENDERA,KEBUN BUNGA,985,61,4
,PULAU PINANG,PPD TIMUR LAUT,PBC1048,SEKOLAH JENIS KEBANGSAAN (CINA) BENG TEIK CAWANGAN,42814180,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,JELUTONG,SUNGAI PINANG,141,15,3
,PULAU PINANG,PPD TIMUR LAUT,PBC1049,SEKOLAH JENIS KEBANGSAAN (CINA) CHIAO NAN,48287812,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Bandar,Sekolah Bantuan Kerajaan,Pagi dan Petang,Tiada Asrama,Tiada,BUKIT GELUGOR,AIR ITAM,440,32,2
,PULAU PINANG,PPD TIMUR LAUT,PBC1050,SEKOLAH JENIS KEBANGSAAN (CINA) JELUTONG,46603300,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Bandar,Sekolah Bantuan Kerajaan,Pagi dan Petang,Tiada Asrama,Tiada,JELUTONG,BATU LANCANG,512,43,2
,PULAU PINANG,PPD TIMUR LAUT,PBC1051,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA CONFUCIAN 'A',48288961,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT GELUGOR,AIR ITAM,450,33,1
,PULAU PINANG,PPD TIMUR LAUT,PBC1052,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA CONFUCIAN 'B',48285834,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BUKIT GELUGOR,AIR ITAM,210,21,2
